chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
0.026#-0.002#0.184#0.983,-0.488#0.232#-0.679#0.498,-0.735#0.174#-0.471#0.456,-0.485#-0.168#0.77#0.378,-0.789#-0.407#0.395#0.234,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.026#-0.002#0.184#0.983,-0.482#0.284#-0.683#0.47,-0.733#0.252#-0.467#0.426,-0.485#-0.168#0.77#0.378,-0.789#-0.407#0.395#0.234,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.028#0.002#0.182#0.983,-0.482#0.284#-0.683#0.47,-0.733#0.252#-0.467#0.426,-0.483#-0.2#0.774#0.356,-0.77#-0.454#0.403#0.195,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.028#0.002#0.182#0.983,-0.48#0.318#-0.685#0.446,-0.728#0.304#-0.467#0.399,-0.483#-0.2#0.774#0.356,-0.77#-0.454#0.403#0.195,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.024#0.01#0.182#0.983,-0.48#0.318#-0.685#0.446,-0.728#0.304#-0.467#0.399,-0.474#-0.209#0.783#0.344,-0.755#-0.477#0.413#0.178,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.024#0.01#0.182#0.983,-0.481#0.327#-0.688#0.435,-0.724#0.321#-0.475#0.384,-0.474#-0.209#0.783#0.344,-0.755#-0.477#0.413#0.178,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.019#0.021#0.179#0.983,-0.481#0.327#-0.688#0.435,-0.724#0.321#-0.475#0.384,-0.462#-0.203#0.792#0.342,-0.731#-0.479#0.451#0.181,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.019#0.021#0.179#0.983,-0.473#0.317#-0.698#0.435,-0.71#0.305#-0.505#0.385,-0.462#-0.203#0.792#0.342,-0.731#-0.479#0.451#0.181,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.018#0.027#0.175#0.984,-0.473#0.317#-0.698#0.435,-0.71#0.305#-0.505#0.385,-0.45#-0.175#0.803#0.35,-0.715#-0.456#0.487#0.209,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.018#0.027#0.175#0.984,-0.469#0.288#-0.705#0.447,-0.694#0.266#-0.539#0.396,-0.45#-0.175#0.803#0.35,-0.715#-0.456#0.487#0.209,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.016#0.034#0.171#0.985,-0.469#0.288#-0.705#0.447,-0.694#0.266#-0.539#0.396,-0.434#-0.132#0.812#0.368,-0.7#-0.418#0.524#0.247,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.016#0.034#0.171#0.985,-0.461#0.245#-0.716#0.464,-0.668#0.217#-0.58#0.413,-0.434#-0.132#0.812#0.368,-0.7#-0.418#0.524#0.247,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.013#0.041#0.166#0.985,-0.461#0.245#-0.716#0.464,-0.668#0.217#-0.58#0.413,-0.42#-0.083#0.815#0.391,-0.671#-0.38#0.567#0.29,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.013#0.041#0.166#0.985,-0.448#0.194#-0.724#0.488,-0.629#0.159#-0.622#0.438,-0.42#-0.083#0.815#0.391,-0.647#-0.33#0.596#0.342,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.012#0.045#0.163#0.986,-0.448#0.194#-0.724#0.488,-0.629#0.159#-0.622#0.438,-0.397#-0.024#0.816#0.419,-0.647#-0.33#0.596#0.342,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.012#0.045#0.163#0.986,-0.428#0.135#-0.731#0.515,-0.588#0.091#-0.652#0.47,-0.397#-0.024#0.816#0.419,-0.628#-0.256#0.621#0.392,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.011#0.045#0.164#0.985,-0.428#0.135#-0.731#0.515,-0.588#0.091#-0.652#0.47,-0.377#0.037#0.809#0.45,-0.628#-0.256#0.621#0.392,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.011#0.045#0.164#0.985,-0.408#0.067#-0.727#0.549,-0.543#0.006#-0.672#0.503,-0.377#0.037#0.809#0.45,-0.6#-0.166#0.652#0.432,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.015#0.039#0.162#0.986,-0.394#-0.003#-0.711#0.582,-0.496#-0.098#-0.687#0.521,-0.357#0.107#0.789#0.488,-0.6#-0.166#0.652#0.432,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.017#0.031#0.16#0.986,-0.394#-0.003#-0.711#0.582,-0.496#-0.098#-0.687#0.521,-0.331#0.167#0.768#0.523,-0.566#-0.074#0.671#0.473,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.017#0.031#0.16#0.986,-0.362#-0.073#-0.692#0.62,-0.45#-0.193#-0.696#0.525,-0.331#0.167#0.768#0.523,-0.566#-0.074#0.671#0.473,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.017#0.031#0.16#0.986,-0.362#-0.073#-0.692#0.62,-0.45#-0.193#-0.696#0.525,-0.331#0.167#0.768#0.523,-0.533#0.016#0.67#0.516,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.021#0.033#0.158#0.987,-0.347#-0.132#-0.668#0.645,-0.375#-0.278#-0.706#0.533,-0.304#0.225#0.739#0.557,-0.533#0.016#0.67#0.516,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.037#0.02#0.156#0.987,-0.347#-0.132#-0.668#0.645,-0.375#-0.278#-0.706#0.533,-0.276#0.27#0.71#0.589,-0.488#0.094#0.665#0.558,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.037#0.02#0.156#0.987,-0.314#-0.177#-0.648#0.671,-0.321#-0.345#-0.683#0.558,-0.276#0.27#0.71#0.589,-0.488#0.094#0.665#0.558,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.047#0.025#0.158#0.986,-0.314#-0.177#-0.648#0.671,-0.321#-0.345#-0.683#0.558,-0.265#0.298#0.689#0.605,-0.441#0.16#0.652#0.595,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.047#0.025#0.158#0.986,-0.29#-0.214#-0.624#0.693,-0.254#-0.377#-0.677#0.579,-0.265#0.298#0.689#0.605,-0.441#0.16#0.652#0.595,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.062#0.017#0.152#0.986,-0.29#-0.214#-0.624#0.693,-0.254#-0.377#-0.677#0.579,-0.259#0.32#0.666#0.621,-0.432#0.197#0.627#0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.062#0.017#0.152#0.986,-0.294#-0.231#-0.613#0.696,-0.254#-0.432#-0.637#0.586,-0.259#0.32#0.666#0.621,-0.432#0.197#0.627#0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.068#0.014#0.155#0.985,-0.294#-0.231#-0.613#0.696,-0.254#-0.432#-0.637#0.586,-0.269#0.32#0.66#0.624,-0.435#0.223#0.619#0.615,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.068#0.014#0.155#0.985,-0.299#-0.234#-0.608#0.697,-0.266#-0.436#-0.641#0.573,-0.269#0.32#0.66#0.624,-0.435#0.223#0.619#0.615,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.071#0.013#0.156#0.985,-0.299#-0.234#-0.608#0.697,-0.266#-0.436#-0.641#0.573,-0.287#0.31#0.662#0.619,-0.472#0.213#0.605#0.605,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.071#0.013#0.156#0.985,-0.315#-0.22#-0.611#0.692,-0.297#-0.421#-0.641#0.568,-0.287#0.31#0.662#0.619,-0.472#0.213#0.605#0.605,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.072#0.007#0.156#0.985,-0.315#-0.22#-0.611#0.692,-0.297#-0.421#-0.641#0.568,-0.313#0.285#0.672#0.607,-0.508#0.182#0.607#0.584,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.072#0.007#0.156#0.985,-0.339#-0.188#-0.624#0.679,-0.341#-0.384#-0.646#0.564,-0.313#0.285#0.672#0.607,-0.508#0.182#0.607#0.584,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.067#0.01#0.16#0.985,-0.339#-0.188#-0.624#0.679,-0.341#-0.384#-0.646#0.564,-0.345#0.245#0.691#0.587,-0.55#0.131#0.604#0.562,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.067#0.01#0.16#0.985,-0.357#-0.145#-0.64#0.665,-0.383#-0.328#-0.667#0.548,-0.345#0.245#0.691#0.587,-0.599#0.084#0.592#0.533,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.064#0.008#0.163#0.985,-0.357#-0.145#-0.64#0.665,-0.383#-0.328#-0.667#0.548,-0.368#0.2#0.706#0.571,-0.599#0.084#0.592#0.533,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.064#0.008#0.163#0.985,-0.382#-0.096#-0.655#0.645,-0.443#-0.279#-0.662#0.536,-0.368#0.2#0.706#0.571,-0.639#0.03#0.574#0.511,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.057#0.004#0.166#0.984,-0.382#-0.096#-0.655#0.645,-0.443#-0.279#-0.662#0.536,-0.388#0.145#0.723#0.552,-0.639#0.03#0.574#0.511,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.057#0.004#0.166#0.984,-0.412#-0.042#-0.665#0.621,-0.504#-0.225#-0.642#0.532,-0.388#0.145#0.723#0.552,-0.639#0.03#0.574#0.511,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.048#0.008#0.171#0.984,-0.434#0.017#-0.673#0.599,-0.568#-0.167#-0.604#0.534,-0.409#0.086#0.74#0.527,-0.678#-0.032#0.541#0.497,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.046#0.005#0.175#0.983,-0.434#0.017#-0.673#0.599,-0.568#-0.167#-0.604#0.534,-0.427#0.034#0.75#0.504,-0.715#-0.099#0.49#0.489,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.046#0.005#0.175#0.983,-0.454#0.079#-0.678#0.572,-0.619#-0.092#-0.562#0.541,-0.427#0.034#0.75#0.504,-0.715#-0.099#0.49#0.489,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.003#0.178#0.983,-0.454#0.079#-0.678#0.572,-0.619#-0.092#-0.562#0.541,-0.439#-0.018#0.758#0.483,-0.743#-0.172#0.445#0.47,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.003#0.178#0.983,-0.469#0.141#-0.682#0.544,-0.653#-0.005#-0.532#0.538,-0.439#-0.018#0.758#0.483,-0.743#-0.172#0.445#0.47,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.039#0.004#0.178#0.983,-0.469#0.141#-0.682#0.544,-0.653#-0.005#-0.532#0.538,-0.452#-0.07#0.759#0.463,-0.759#-0.259#0.411#0.433,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.039#0.004#0.178#0.983,-0.482#0.192#-0.68#0.518,-0.687#0.096#-0.493#0.526,-0.452#-0.07#0.759#0.463,-0.759#-0.259#0.411#0.433,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.041#0.003#0.178#0.983,-0.482#0.192#-0.68#0.518,-0.687#0.096#-0.493#0.526,-0.454#-0.121#0.762#0.445,-0.763#-0.341#0.391#0.385,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.041#0.003#0.178#0.983,-0.485#0.248#-0.677#0.495,-0.701#0.179#-0.469#0.507,-0.454#-0.121#0.762#0.445,-0.763#-0.341#0.391#0.385,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.044#0.003#0.179#0.983,-0.485#0.248#-0.677#0.495,-0.701#0.179#-0.469#0.507,-0.449#-0.161#0.769#0.425,-0.755#-0.408#0.387#0.337,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.044#0.003#0.179#0.983,-0.476#0.288#-0.683#0.473,-0.697#0.249#-0.468#0.482,-0.449#-0.161#0.769#0.425,-0.755#-0.408#0.387#0.337,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.047#0.003#0.179#0.983,-0.476#0.288#-0.683#0.473,-0.697#0.249#-0.468#0.482,-0.444#-0.189#0.774#0.409,-0.738#-0.446#0.397#0.314,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.047#0.003#0.179#0.983,-0.473#0.314#-0.684#0.458,-0.691#0.29#-0.47#0.467,-0.444#-0.189#0.774#0.409,-0.738#-0.446#0.397#0.314,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.046#0.009#0.175#0.983,-0.473#0.314#-0.684#0.458,-0.691#0.29#-0.47#0.467,-0.437#-0.194#0.782#0.4,-0.716#-0.467#0.418#0.308,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.046#0.009#0.175#0.983,-0.466#0.319#-0.691#0.452,-0.675#0.301#-0.489#0.463,-0.437#-0.194#0.782#0.4,-0.716#-0.467#0.418#0.308,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.015#0.173#0.984,-0.466#0.319#-0.691#0.452,-0.675#0.301#-0.489#0.463,-0.427#-0.183#0.789#0.402,-0.698#-0.465#0.443#0.317,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.015#0.173#0.984,-0.456#0.308#-0.698#0.459,-0.656#0.286#-0.517#0.47,-0.427#-0.183#0.789#0.402,-0.676#-0.447#0.478#0.338,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.043#0.02#0.169#0.984,-0.456#0.308#-0.698#0.459,-0.656#0.286#-0.517#0.47,-0.413#-0.16#0.794#0.416,-0.676#-0.447#0.478#0.338,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.043#0.02#0.169#0.984,-0.446#0.283#-0.704#0.475,-0.634#0.255#-0.547#0.483,-0.413#-0.16#0.794#0.416,-0.647#-0.416#0.522#0.369,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.023#0.165#0.985,-0.446#0.283#-0.704#0.475,-0.634#0.255#-0.547#0.483,-0.396#-0.125#0.799#0.435,-0.647#-0.416#0.522#0.369,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.023#0.165#0.985,-0.434#0.248#-0.71#0.496,-0.599#0.214#-0.588#0.5,-0.396#-0.125#0.799#0.435,-0.614#-0.376#0.56#0.41,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.04#0.026#0.162#0.986,-0.434#0.248#-0.71#0.496,-0.599#0.214#-0.588#0.5,-0.381#-0.082#0.801#0.455,-0.614#-0.376#0.56#0.41,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.04#0.026#0.162#0.986,-0.419#0.209#-0.715#0.52,-0.551#0.165#-0.629#0.523,-0.381#-0.082#0.801#0.455,-0.577#-0.327#0.593#0.457,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.038#0.031#0.159#0.986,-0.402#0.162#-0.717#0.546,-0.497#0.107#-0.664#0.548,-0.363#-0.034#0.798#0.48,-0.577#-0.327#0.593#0.457,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.038#0.031#0.156#0.987,-0.402#0.162#-0.717#0.546,-0.497#0.107#-0.664#0.548,-0.34#0.019#0.79#0.51,-0.542#-0.263#0.619#0.504,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.038#0.031#0.156#0.987,-0.387#0.112#-0.711#0.576,-0.444#0.035#-0.686#0.575,-0.34#0.019#0.79#0.51,-0.542#-0.263#0.619#0.504,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.029#0.155#0.987,-0.387#0.112#-0.711#0.576,-0.444#0.035#-0.686#0.575,-0.322#0.073#0.773#0.541,-0.505#-0.188#0.642#0.546,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.042#0.029#0.155#0.987,-0.365#0.053#-0.7#0.611,-0.393#-0.049#-0.699#0.595,-0.322#0.073#0.773#0.541,-0.505#-0.188#0.642#0.546,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.045#0.031#0.152#0.987,-0.365#0.053#-0.7#0.611,-0.393#-0.049#-0.699#0.595,-0.305#0.132#0.75#0.572,-0.476#-0.098#0.652#0.582,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.045#0.031#0.152#0.987,-0.352#-0.008#-0.682#0.642,-0.339#-0.137#-0.707#0.606,-0.305#0.132#0.75#0.572,-0.476#-0.098#0.652#0.582,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.056#0.025#0.148#0.987,-0.352#-0.008#-0.682#0.642,-0.339#-0.137#-0.707#0.606,-0.291#0.185#0.724#0.597,-0.448#-0.008#0.644#0.62,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.056#0.025#0.148#0.987,-0.336#-0.061#-0.66#0.669,-0.293#-0.222#-0.701#0.611,-0.291#0.185#0.724#0.597,-0.448#-0.008#0.644#0.62,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.067#0.028#0.146#0.987,-0.336#-0.061#-0.66#0.669,-0.293#-0.222#-0.701#0.611,-0.284#0.224#0.703#0.612,-0.41#0.073#0.642#0.644,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.067#0.028#0.146#0.987,-0.317#-0.099#-0.645#0.688,-0.208#-0.262#-0.71#0.62,-0.284#0.224#0.703#0.612,-0.393#0.113#0.63#0.66,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.083#0.021#0.139#0.986,-0.317#-0.099#-0.645#0.688,-0.208#-0.262#-0.71#0.62,-0.282#0.251#0.686#0.622,-0.393#0.113#0.63#0.66,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.083#0.021#0.139#0.986,-0.307#-0.11#-0.638#0.698,-0.199#-0.297#-0.68#0.64,-0.282#0.251#0.686#0.622,-0.393#0.113#0.63#0.66,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.092#0.018#0.139#0.986,-0.307#-0.11#-0.638#0.698,-0.199#-0.297#-0.68#0.64,-0.285#0.254#0.679#0.628,-0.4#0.124#0.634#0.65,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.092#0.018#0.139#0.986,-0.308#-0.117#-0.631#0.703,-0.205#-0.304#-0.688#0.627,-0.285#0.254#0.679#0.628,-0.4#0.124#0.634#0.65,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#0.019#0.138#0.986,-0.308#-0.117#-0.631#0.703,-0.205#-0.304#-0.688#0.627,-0.292#0.245#0.675#0.631,-0.444#0.119#0.623#0.633,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#0.019#0.138#0.986,-0.318#-0.108#-0.629#0.702,-0.249#-0.299#-0.682#0.619,-0.292#0.245#0.675#0.631,-0.444#0.119#0.623#0.633,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.096#0.017#0.137#0.986,-0.318#-0.108#-0.629#0.702,-0.249#-0.299#-0.682#0.619,-0.302#0.224#0.677#0.633,-0.487#0.088#0.613#0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.096#0.017#0.137#0.986,-0.328#-0.09#-0.627#0.701,-0.288#-0.277#-0.682#0.612,-0.302#0.224#0.677#0.633,-0.532#0.047#0.599#0.596,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#0.018#0.137#0.986,-0.328#-0.09#-0.627#0.701,-0.288#-0.277#-0.682#0.612,-0.313#0.196#0.68#0.633,-0.532#0.047#0.599#0.596,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#0.018#0.137#0.986,-0.341#-0.065#-0.626#0.698,-0.341#-0.249#-0.673#0.607,-0.313#0.196#0.68#0.633,-0.585#0.003#0.572#0.575,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.098#0.018#0.136#0.986,-0.341#-0.065#-0.626#0.698,-0.341#-0.249#-0.673#0.607,-0.326#0.164#0.683#0.633,-0.585#0.003#0.572#0.575,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.098#0.018#0.136#0.986,-0.355#-0.033#-0.626#0.694,-0.394#-0.214#-0.662#0.6,-0.326#0.164#0.683#0.633,-0.632#-0.04#0.539#0.555,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.1#0.016#0.135#0.986,-0.37#0.001#-0.623#0.69,-0.452#-0.179#-0.641#0.594,-0.339#0.13#0.683#0.634,-0.632#-0.04#0.539#0.555,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.1#0.016#0.135#0.986,-0.37#0.001#-0.623#0.69,-0.452#-0.179#-0.641#0.594,-0.339#0.13#0.683#0.634,-0.673#-0.081#0.502#0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.101#0.014#0.134#0.986,-0.383#0.033#-0.614#0.69,-0.51#-0.142#-0.606#0.594,-0.352#0.095#0.679#0.637,-0.673#-0.081#0.502#0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.101#0.014#0.134#0.986,-0.383#0.033#-0.614#0.69,-0.51#-0.142#-0.606#0.594,-0.362#0.061#0.67#0.645,-0.706#-0.125#0.464#0.521,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.103#0.014#0.136#0.985,-0.385#0.069#-0.602#0.696,-0.555#-0.094#-0.569#0.6,-0.362#0.061#0.67#0.645,-0.706#-0.125#0.464#0.521,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.111#0.013#0.135#0.985,-0.377#0.108#-0.591#0.705,-0.588#-0.035#-0.525#0.614,-0.369#0.026#0.656#0.658,-0.728#-0.179#0.428#0.506,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#0.013#0.133#0.984,-0.377#0.108#-0.591#0.705,-0.588#-0.035#-0.525#0.614,-0.372#-0.01#0.637#0.675,-0.739#-0.24#0.394#0.49,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#0.013#0.133#0.984,-0.36#0.147#-0.579#0.717,-0.606#0.036#-0.474#0.638,-0.372#-0.01#0.637#0.675,-0.739#-0.24#0.394#0.49,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.129#0.011#0.131#0.983,-0.36#0.147#-0.579#0.717,-0.606#0.036#-0.474#0.638,-0.37#-0.047#0.613#0.696,-0.742#-0.293#0.336#0.501,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.129#0.011#0.131#0.983,-0.345#0.186#-0.564#0.727,-0.606#0.114#-0.421#0.666,-0.37#-0.047#0.613#0.696,-0.742#-0.293#0.336#0.501,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.138#0.011#0.128#0.982,-0.345#0.186#-0.564#0.727,-0.606#0.114#-0.421#0.666,-0.36#-0.085#0.58#0.726,-0.733#-0.342#0.276#0.519,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.138#0.011#0.128#0.982,-0.324#0.225#-0.547#0.738,-0.593#0.193#-0.363#0.692,-0.36#-0.085#0.58#0.726,-0.733#-0.342#0.276#0.519,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.144#0.004#0.117#0.983,-0.324#0.225#-0.547#0.738,-0.593#0.193#-0.363#0.692,-0.34#-0.118#0.541#0.76,-0.708#-0.386#0.215#0.551,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.144#0.004#0.117#0.983,-0.296#0.265#-0.531#0.748,-0.569#0.257#-0.292#0.725,-0.34#-0.118#0.541#0.76,-0.708#-0.386#0.215#0.551,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.157#-0.007#0.102#0.982,-0.296#0.265#-0.531#0.748,-0.569#0.257#-0.292#0.725,-0.314#-0.153#0.494#0.796,-0.664#-0.429#0.168#0.588,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.157#-0.007#0.102#0.982,-0.281#0.301#-0.502#0.76,-0.537#0.301#-0.216#0.758,-0.314#-0.153#0.494#0.796,-0.664#-0.429#0.168#0.588,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.17#-0.013#0.097#0.981,-0.281#0.301#-0.502#0.76,-0.537#0.301#-0.216#0.758,-0.288#-0.172#0.448#0.828,-0.603#-0.456#0.091#0.649,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.17#-0.013#0.097#0.981,-0.26#0.33#-0.459#0.783,-0.487#0.34#-0.142#0.792,-0.288#-0.172#0.448#0.828,-0.603#-0.456#0.091#0.649,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.181#-0.019#0.087#0.979,-0.26#0.33#-0.459#0.783,-0.487#0.34#-0.142#0.792,-0.254#-0.192#0.396#0.861,-0.529#-0.47#0.029#0.706,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.181#-0.019#0.087#0.979,-0.213#0.366#-0.419#0.803,-0.433#0.35#-0.056#0.829,-0.254#-0.192#0.396#0.861,-0.447#-0.457#-0.04#0.768,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.188#-0.018#0.081#0.979,-0.213#0.366#-0.419#0.803,-0.433#0.35#-0.056#0.829,-0.223#-0.205#0.336#0.892,-0.447#-0.457#-0.04#0.768,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
