chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
-0.047#0.039#-0.045#-0.997,0.637#-0.375#0.036#-0.672,0.681#-0.17#-0.099#-0.705,0.552#0.441#-0.212#-0.675,0.69#0.39#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.035#-0.043#-0.997,0.637#-0.375#0.036#-0.672,0.681#-0.17#-0.099#-0.705,0.552#0.441#-0.212#-0.675,0.69#0.39#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.035#-0.043#-0.997,0.637#-0.375#0.036#-0.672,0.681#-0.172#-0.098#-0.705,0.552#0.441#-0.212#-0.675,0.69#0.39#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.035#-0.043#-0.997,0.637#-0.375#0.036#-0.672,0.681#-0.172#-0.098#-0.705,0.554#0.438#-0.212#-0.675,0.69#0.39#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.035#-0.043#-0.997,0.636#-0.379#0.035#-0.671,0.681#-0.172#-0.098#-0.705,0.554#0.438#-0.212#-0.675,0.69#0.39#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#0.034#-0.041#-0.998,0.636#-0.379#0.035#-0.671,0.681#-0.172#-0.098#-0.705,0.554#0.438#-0.212#-0.675,0.692#0.385#-0.052#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#0.034#-0.041#-0.998,0.636#-0.379#0.035#-0.671,0.679#-0.175#-0.094#-0.707,0.554#0.438#-0.212#-0.675,0.692#0.385#-0.052#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#0.034#-0.041#-0.998,0.636#-0.379#0.035#-0.671,0.679#-0.175#-0.094#-0.707,0.556#0.436#-0.211#-0.675,0.692#0.385#-0.052#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#0.034#-0.041#-0.998,0.634#-0.382#0.038#-0.672,0.679#-0.175#-0.094#-0.707,0.556#0.436#-0.211#-0.675,0.692#0.385#-0.052#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#0.034#-0.041#-0.998,0.634#-0.382#0.038#-0.672,0.679#-0.175#-0.094#-0.707,0.556#0.436#-0.211#-0.675,0.697#0.382#-0.047#-0.605,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#0.039#-0.04#-0.997,0.634#-0.382#0.038#-0.672,0.679#-0.175#-0.094#-0.707,0.556#0.436#-0.211#-0.675,0.697#0.382#-0.047#-0.605,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#0.039#-0.04#-0.997,0.634#-0.382#0.038#-0.672,0.675#-0.178#-0.085#-0.711,0.556#0.436#-0.211#-0.675,0.697#0.382#-0.047#-0.605,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#0.039#-0.04#-0.997,0.634#-0.382#0.038#-0.672,0.675#-0.178#-0.085#-0.711,0.57#0.435#-0.21#-0.665,0.697#0.382#-0.047#-0.605,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#0.039#-0.04#-0.997,0.621#-0.384#0.046#-0.682,0.675#-0.178#-0.085#-0.711,0.57#0.435#-0.21#-0.665,0.697#0.382#-0.047#-0.605,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#0.076#-0.053#-0.994,0.621#-0.384#0.046#-0.682,0.675#-0.178#-0.085#-0.711,0.57#0.435#-0.21#-0.665,0.711#0.39#-0.029#-0.584,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#0.076#-0.053#-0.994,0.621#-0.384#0.046#-0.682,0.664#-0.158#-0.056#-0.729,0.57#0.435#-0.21#-0.665,0.711#0.39#-0.029#-0.584,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#0.076#-0.053#-0.994,0.621#-0.384#0.046#-0.682,0.664#-0.158#-0.056#-0.729,0.57#0.435#-0.21#-0.665,0.711#0.39#-0.029#-0.584,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#0.076#-0.053#-0.994,0.621#-0.384#0.046#-0.682,0.664#-0.158#-0.056#-0.729,0.602#0.465#-0.174#-0.626,0.711#0.39#-0.029#-0.584,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#0.076#-0.053#-0.994,0.595#-0.351#0.084#-0.718,0.664#-0.158#-0.056#-0.729,0.602#0.465#-0.174#-0.626,0.711#0.39#-0.029#-0.584,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.183#-0.084#-0.978,0.595#-0.351#0.084#-0.718,0.664#-0.158#-0.056#-0.729,0.602#0.465#-0.174#-0.626,0.731#0.416#0.064#-0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.183#-0.084#-0.978,0.595#-0.351#0.084#-0.718,0.654#-0.09#0.039#-0.75,0.602#0.465#-0.174#-0.626,0.731#0.416#0.064#-0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.183#-0.084#-0.978,0.595#-0.351#0.084#-0.718,0.654#-0.09#0.039#-0.75,0.602#0.465#-0.174#-0.626,0.731#0.416#0.064#-0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.183#-0.084#-0.978,0.595#-0.351#0.084#-0.718,0.654#-0.09#0.039#-0.75,0.63#0.542#-0.099#-0.548,0.731#0.416#0.064#-0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.183#-0.084#-0.978,0.557#-0.232#0.172#-0.779,0.654#-0.09#0.039#-0.75,0.63#0.542#-0.099#-0.548,0.731#0.416#0.064#-0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.557#-0.232#0.172#-0.779,0.654#-0.09#0.039#-0.75,0.63#0.542#-0.099#-0.548,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.557#-0.232#0.172#-0.779,0.621#0.008#0.168#-0.765,0.63#0.542#-0.099#-0.548,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.557#-0.232#0.172#-0.779,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.521#-0.084#0.262#-0.808,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.521#-0.084#0.262#-0.808,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.521#-0.084#0.262#-0.808,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.521#-0.084#0.262#-0.808,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.521#-0.084#0.262#-0.808,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.507#-0.026#0.293#-0.811,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.32#-0.102#-0.941,0.507#-0.026#0.293#-0.811,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.708#0.511#0.196#-0.446,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.054#0.456#-0.097#-0.883,0.507#-0.026#0.293#-0.811,0.621#0.008#0.168#-0.765,0.637#0.629#0.013#-0.445,0.616#0.626#0.334#-0.342,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.054#0.456#-0.097#-0.883,0.507#-0.026#0.293#-0.811,0.587#0.176#0.27#-0.743,0.637#0.629#0.013#-0.445,0.616#0.626#0.334#-0.342,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.054#0.456#-0.097#-0.883,0.507#-0.026#0.293#-0.811,0.587#0.176#0.27#-0.743,0.588#0.728#0.119#-0.331,0.616#0.626#0.334#-0.342,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.054#0.456#-0.097#-0.883,0.492#0.055#0.336#-0.802,0.587#0.176#0.27#-0.743,0.588#0.728#0.119#-0.331,0.616#0.626#0.334#-0.342,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.059#0.509#-0.095#-0.853,0.492#0.055#0.336#-0.802,0.587#0.176#0.27#-0.743,0.588#0.728#0.119#-0.331,0.577#0.681#0.346#-0.289,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.059#0.509#-0.095#-0.853,0.492#0.055#0.336#-0.802,0.593#0.248#0.29#-0.709,0.588#0.728#0.119#-0.331,0.577#0.681#0.346#-0.289,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.059#0.509#-0.095#-0.853,0.492#0.055#0.336#-0.802,0.593#0.248#0.29#-0.709,0.588#0.728#0.119#-0.331,0.577#0.681#0.346#-0.289,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.059#0.509#-0.095#-0.853,0.492#0.055#0.336#-0.802,0.593#0.248#0.29#-0.709,0.562#0.762#0.141#-0.288,0.577#0.681#0.346#-0.289,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.059#0.509#-0.095#-0.853,0.494#0.104#0.356#-0.786,0.593#0.248#0.29#-0.709,0.562#0.762#0.141#-0.288,0.555#0.717#0.336#-0.255,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.545#-0.095#-0.831,0.494#0.104#0.356#-0.786,0.593#0.248#0.29#-0.709,0.562#0.762#0.141#-0.288,0.555#0.717#0.336#-0.255,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.545#-0.095#-0.831,0.494#0.104#0.356#-0.786,0.602#0.292#0.294#-0.683,0.562#0.762#0.141#-0.288,0.555#0.717#0.336#-0.255,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.545#-0.095#-0.831,0.494#0.104#0.356#-0.786,0.602#0.292#0.294#-0.683,0.545#0.78#0.151#-0.269,0.555#0.717#0.336#-0.255,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.545#-0.095#-0.831,0.496#0.125#0.366#-0.778,0.602#0.292#0.294#-0.683,0.545#0.78#0.151#-0.269,0.555#0.717#0.336#-0.255,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.545#-0.095#-0.831,0.496#0.125#0.366#-0.778,0.602#0.292#0.294#-0.683,0.545#0.78#0.151#-0.269,0.542#0.735#0.326#-0.245,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.545#-0.095#-0.831,0.496#0.125#0.366#-0.778,0.602#0.292#0.294#-0.683,0.545#0.78#0.151#-0.269,0.542#0.735#0.326#-0.245,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.545#-0.095#-0.831,0.497#0.127#0.368#-0.775,0.602#0.292#0.294#-0.683,0.545#0.78#0.151#-0.269,0.542#0.735#0.326#-0.245,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.569#-0.091#-0.815,0.497#0.127#0.368#-0.775,0.602#0.292#0.294#-0.683,0.545#0.78#0.151#-0.269,0.541#0.738#0.32#-0.245,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.569#-0.091#-0.815,0.497#0.127#0.368#-0.775,0.611#0.314#0.294#-0.665,0.545#0.78#0.151#-0.269,0.541#0.738#0.32#-0.245,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.569#-0.091#-0.815,0.497#0.127#0.368#-0.775,0.611#0.314#0.294#-0.665,0.536#0.788#0.155#-0.259,0.541#0.738#0.32#-0.245,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.569#-0.091#-0.815,0.503#0.123#0.369#-0.772,0.611#0.314#0.294#-0.665,0.536#0.788#0.155#-0.259,0.541#0.738#0.32#-0.245,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.571#-0.086#-0.814,0.503#0.123#0.369#-0.772,0.611#0.314#0.294#-0.665,0.536#0.788#0.155#-0.259,0.545#0.74#0.309#-0.247,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.571#-0.086#-0.814,0.503#0.123#0.369#-0.772,0.618#0.311#0.294#-0.659,0.536#0.788#0.155#-0.259,0.545#0.74#0.309#-0.247,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.571#-0.086#-0.814,0.503#0.123#0.369#-0.772,0.618#0.311#0.294#-0.659,0.539#0.786#0.153#-0.261,0.545#0.74#0.309#-0.247,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.571#-0.086#-0.814,0.509#0.114#0.366#-0.771,0.618#0.311#0.294#-0.659,0.539#0.786#0.153#-0.261,0.545#0.74#0.309#-0.247,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.571#-0.086#-0.814,0.509#0.114#0.366#-0.771,0.618#0.311#0.294#-0.659,0.539#0.786#0.153#-0.261,0.551#0.735#0.301#-0.257,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.06#0.569#-0.084#-0.816,0.509#0.114#0.366#-0.771,0.618#0.311#0.294#-0.659,0.539#0.786#0.153#-0.261,0.551#0.735#0.301#-0.257,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.06#0.569#-0.084#-0.816,0.509#0.114#0.366#-0.771,0.62#0.306#0.292#-0.661,0.539#0.786#0.153#-0.261,0.551#0.735#0.301#-0.257,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.06#0.569#-0.084#-0.816,0.509#0.114#0.366#-0.771,0.62#0.306#0.292#-0.661,0.54#0.783#0.153#-0.267,0.551#0.735#0.301#-0.257,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.06#0.569#-0.084#-0.816,0.509#0.102#0.359#-0.775,0.62#0.306#0.292#-0.661,0.54#0.783#0.153#-0.267,0.551#0.735#0.301#-0.257,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.567#-0.083#-0.817,0.509#0.102#0.359#-0.775,0.62#0.306#0.292#-0.661,0.54#0.783#0.153#-0.267,0.554#0.728#0.297#-0.272,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.567#-0.083#-0.817,0.509#0.102#0.359#-0.775,0.616#0.298#0.29#-0.669,0.54#0.783#0.153#-0.267,0.554#0.728#0.297#-0.272,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.567#-0.083#-0.817,0.509#0.102#0.359#-0.775,0.616#0.298#0.29#-0.669,0.544#0.779#0.156#-0.272,0.554#0.728#0.297#-0.272,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.567#-0.083#-0.817,0.507#0.091#0.353#-0.781,0.616#0.298#0.29#-0.669,0.544#0.779#0.156#-0.272,0.554#0.728#0.297#-0.272,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.507#0.091#0.353#-0.781,0.616#0.298#0.29#-0.669,0.544#0.779#0.156#-0.272,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.507#0.091#0.353#-0.781,0.614#0.292#0.292#-0.673,0.544#0.779#0.156#-0.272,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.507#0.091#0.353#-0.781,0.614#0.292#0.292#-0.673,0.544#0.779#0.156#-0.272,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.507#0.091#0.353#-0.781,0.614#0.292#0.292#-0.673,0.547#0.775#0.16#-0.274,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.506#0.084#0.352#-0.783,0.614#0.292#0.292#-0.673,0.547#0.775#0.16#-0.274,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.506#0.084#0.352#-0.783,0.614#0.292#0.292#-0.673,0.547#0.775#0.16#-0.274,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.506#0.084#0.352#-0.783,0.614#0.292#0.292#-0.673,0.548#0.774#0.159#-0.274,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.566#-0.082#-0.818,0.506#0.082#0.354#-0.782,0.614#0.292#0.292#-0.673,0.548#0.774#0.159#-0.274,0.558#0.719#0.3#-0.285,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.564#-0.078#-0.82,0.506#0.082#0.354#-0.782,0.614#0.292#0.292#-0.673,0.548#0.774#0.159#-0.274,0.565#0.711#0.297#-0.295,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.564#-0.078#-0.82,0.506#0.082#0.354#-0.782,0.616#0.281#0.296#-0.674,0.548#0.774#0.159#-0.274,0.565#0.711#0.297#-0.295,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.564#-0.078#-0.82,0.506#0.082#0.354#-0.782,0.616#0.281#0.296#-0.674,0.549#0.774#0.155#-0.275,0.565#0.711#0.297#-0.295,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.564#-0.078#-0.82,0.506#0.082#0.354#-0.782,0.616#0.281#0.296#-0.674,0.549#0.774#0.155#-0.275,0.565#0.711#0.297#-0.295,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.564#-0.078#-0.82,0.516#0.073#0.355#-0.776,0.616#0.281#0.296#-0.674,0.549#0.774#0.155#-0.275,0.572#0.709#0.28#-0.304,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.554#-0.069#-0.828,0.516#0.073#0.355#-0.776,0.616#0.281#0.296#-0.674,0.549#0.774#0.155#-0.275,0.572#0.709#0.28#-0.304,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.554#-0.069#-0.828,0.516#0.073#0.355#-0.776,0.631#0.268#0.29#-0.668,0.549#0.774#0.155#-0.275,0.572#0.709#0.28#-0.304,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.554#-0.069#-0.828,0.516#0.073#0.355#-0.776,0.631#0.268#0.29#-0.668,0.543#0.775#0.138#-0.293,0.572#0.709#0.28#-0.304,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#0.554#-0.069#-0.828,0.538#0.046#0.351#-0.765,0.631#0.268#0.29#-0.668,0.543#0.775#0.138#-0.293,0.572#0.709#0.28#-0.304,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.071#0.517#-0.052#-0.851,0.538#0.046#0.351#-0.765,0.631#0.268#0.29#-0.668,0.543#0.775#0.138#-0.293,0.582#0.703#0.231#-0.337,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.071#0.517#-0.052#-0.851,0.538#0.046#0.351#-0.765,0.631#0.268#0.29#-0.668,0.543#0.775#0.138#-0.293,0.582#0.703#0.231#-0.337,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.071#0.517#-0.052#-0.851,0.538#0.046#0.351#-0.765,0.654#0.225#0.268#-0.671,0.543#0.775#0.138#-0.293,0.582#0.703#0.231#-0.337,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.071#0.517#-0.052#-0.851,0.538#0.046#0.351#-0.765,0.654#0.225#0.268#-0.671,0.535#0.76#0.091#-0.359,0.582#0.703#0.231#-0.337,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.071#0.517#-0.052#-0.851,0.583#-0.033#0.31#-0.75,0.654#0.225#0.268#-0.671,0.535#0.76#0.091#-0.359,0.582#0.703#0.231#-0.337,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.085#0.427#-0.022#-0.9,0.583#-0.033#0.31#-0.75,0.654#0.225#0.268#-0.671,0.535#0.76#0.091#-0.359,0.607#0.67#0.125#-0.409,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.085#0.427#-0.022#-0.9,0.583#-0.033#0.31#-0.75,0.702#0.144#0.175#-0.675,0.535#0.76#0.091#-0.359,0.607#0.67#0.125#-0.409,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.085#0.427#-0.022#-0.9,0.583#-0.033#0.31#-0.75,0.702#0.144#0.175#-0.675,0.535#0.76#0.091#-0.359,0.607#0.67#0.125#-0.409,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.085#0.427#-0.022#-0.9,0.583#-0.033#0.31#-0.75,0.702#0.144#0.175#-0.675,0.525#0.703#-0.008#-0.48,0.607#0.67#0.125#-0.409,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.085#0.427#-0.022#-0.9,0.642#-0.145#0.219#-0.721,0.702#0.144#0.175#-0.675,0.525#0.703#-0.008#-0.48,0.607#0.67#0.125#-0.409,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.067#0.29#0#-0.955,0.642#-0.145#0.219#-0.721,0.702#0.144#0.175#-0.675,0.525#0.703#-0.008#-0.48,0.624#0.603#-0.011#-0.497,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.067#0.29#0#-0.955,0.642#-0.145#0.219#-0.721,0.732#0.035#0.056#-0.678,0.525#0.703#-0.008#-0.48,0.624#0.603#-0.011#-0.497,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.067#0.29#0#-0.955,0.642#-0.145#0.219#-0.721,0.732#0.035#0.056#-0.678,0.52#0.594#-0.107#-0.604,0.624#0.603#-0.011#-0.497,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.067#0.29#0#-0.955,0.68#-0.266#0.092#-0.677,0.732#0.035#0.056#-0.678,0.52#0.594#-0.107#-0.604,0.624#0.603#-0.011#-0.497,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.067#0.29#0#-0.955,0.68#-0.266#0.092#-0.677,0.732#0.035#0.056#-0.678,0.52#0.594#-0.107#-0.604,0.624#0.603#-0.011#-0.497,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.132#0.009#-0.99,0.68#-0.266#0.092#-0.677,0.732#0.035#0.056#-0.678,0.52#0.594#-0.107#-0.604,0.631#0.499#-0.123#-0.581,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.132#0.009#-0.99,0.68#-0.266#0.092#-0.677,0.723#-0.079#-0.069#-0.683,0.52#0.594#-0.107#-0.604,0.631#0.499#-0.123#-0.581,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.132#0.009#-0.99,0.68#-0.266#0.092#-0.677,0.723#-0.079#-0.069#-0.683,0.52#0.594#-0.107#-0.604,0.631#0.499#-0.123#-0.581,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.132#0.009#-0.99,0.68#-0.266#0.092#-0.677,0.723#-0.079#-0.069#-0.683,0.513#0.488#-0.181#-0.683,0.631#0.499#-0.123#-0.581,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#0.132#0.009#-0.99,0.675#-0.38#-0.012#-0.633,0.723#-0.079#-0.069#-0.683,0.513#0.488#-0.181#-0.683,0.632#0.389#-0.19#-0.643,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.036#-0.005#-0.01#-0.999,0.675#-0.38#-0.012#-0.633,0.723#-0.079#-0.069#-0.683,0.513#0.488#-0.181#-0.683,0.632#0.389#-0.19#-0.643,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.036#-0.005#-0.01#-0.999,0.675#-0.38#-0.012#-0.633,0.691#-0.189#-0.143#-0.683,0.513#0.488#-0.181#-0.683,0.632#0.389#-0.19#-0.643,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.036#-0.005#-0.01#-0.999,0.675#-0.38#-0.012#-0.633,0.691#-0.189#-0.143#-0.683,0.513#0.488#-0.181#-0.683,0.632#0.389#-0.19#-0.643,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.036#-0.005#-0.01#-0.999,0.675#-0.38#-0.012#-0.633,0.691#-0.189#-0.143#-0.683,0.51#0.415#-0.24#-0.715,0.632#0.389#-0.19#-0.643,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
